ITEM_ID,PARENT_ID,USER_ID,FORUM_ID,C_FUNC,N_LVL,TITLE,NARRATOR,ITEM,D_CREATED,D_CHANGED,WHO
185,179,palo4,OHISTORY,A,2,(1975) Kde diverzanti ?,palo4,"{IMAGE, 126, , 50%, } Našu prvú cestu k moru plánovali rodičia spolu s priateľmi z karavanklubu Bednárikovcami možno rok.  U nás doma to vtedy vyzeralo skoro ako v mapovom kabinete kráľovskej zemepisnej spoločnosti. Bolo to nádherné a vzrušujúce - všetky tie veľké mapy, pokrývajúce stoly a dlážku, názvy cudzích miest a farebné čiary ciest a riek. Nekonečné debaty o výhodách a nevýhodách rôznych možností a zvažovania, ktorá z nich je najlepšia. Nákup mäsa a zháňanie stroja na výrobu konzerv. Naťahovanie s úradmi a zdôvodňovanie a prosenie a vybavovanie všetkých možných aj nemožných povolení.  Iba ubytovanie bolo všetkým jasné - ľudia z karavanklubu spia v karavanoch. My sme si náš karavan kúpili, ale ujo Bednárik si ako skutočný nadšenec svoj navrhol a vyrobil sám. Vlastne si ich urobil niekoľko.  {SPLIT} Mal som päť rokov a myslel som, že sa tej cesty nedočkám, lebo na niečo zabudneme alebo ochorieme alebo sa stane nejaká iná katastrofa (toto mi zostalo podnes.) Môj otec bol strašný chaotik, a keď sme boli v Komárne na hraniciach zistil, že zabudol odovzdať vojenskú knižku. Socialistické štáty robili so všetkým strašné tajnosti a považovali za nesmierne tajomstvo, že je niekto podporučík v zálohe a slúžil u pešiakov. Lenže neodovzdáš - neopustíš krajinu, a celá výprava je... kdesi. Mama za tú hodinu, čo otec telefonoval z colnice všetkým kamarátom a kamarátom kamarátov nehla ani brvou. Nakoniec to dokázal, a akýsi dôstojník telefonicky povolil výjazd z republiky. {SPLIT} Ťahanie nebrzdeného prívesu ľahkým a slabo motorovaným autom bez posilňovača bŕzd má svoje čaro. Najmä ak šofér nie je veľmi dobrý vo fyzike. Prvú výstrahu sme dostali v Budapešti na príjazdovej štvorprúdovej ceste. Auto pred nami náhle pribrzdilo, otec dupol na brzdu - a nič. Rútili sme sa ďalej, ako by sa nič nedialo. Otec strhol volant doprava, do susedného pruhu. Ten náklaďák vpravo bol našťastie zopár metrov za nami a iba štrajchol príves, tak nás nepochovávali po maďarsky. {SPLIT}  K moru sme cestovali cez rumunskú Bukurešť a Brašov do Bulharska. Bola to dlhá cesta, ktorú predlžovali nekonečné rady na hraniciach. Bukurešť na mňa neurobila dojem, o niečo viac si pamätám Brašov. Myslím, že sme dokonca pri Brašove spali, lebo cesta trvala dva dni. Z Rumunska mám iba nejasný pocit veľkej chudoby a stiesnenej atmosféry. Vtedy sme ako cudzinci o Securitate nič nevedeli, ale už vtedy dusila celú krajinu. {SPLIT}  {IMAGE, 125, , 40%, right } Nakoniec sme to more uvideli. Zakempovali sme v Sozopole, mestečku na juhu krajiny. Južnejšie leží už len Achtopol a hranica s Tureckom. Nemohol som uveriť, že sme docestovali až tak ďaleko, že na vlastné oči vidíme Turecko.  Sozopol bolo príjemné mestečko, kam sme chodievali ráno na nákupy. Ujo Bednárik a otec sa dlho odhodlávali prejsť na trh pešo popri mori, pretože v ceste im ležala nudistická pláž. Nakoniec zvedavosť zvíťazila a vyrazili. Keď sa vrátili, otec bol sklamaný. Boli tam vraj len staré škaredé nemky, ktoré na nich zazerali, lebo boli oblečení. Jedna na nich začala kričať, tak si otec stiahol pred ňou nohavice, ona zmĺkla a tak sa zase obliekol a mohli pokračovať v ceste. Čo si z toho vymyslel, neviem. Keď sme neskôr boli v Juhoslávii, nudistické pláže tam boli úplne normálne a bežne sme sa tam chodili kúpať. {SPLIT} {IMAGE, 55, , 40%, } Otec bol zvyknutý ako pracovník vlastivedného múzea chodiť po dedinách a skupovať staré veci. Podnikol zopár takýchto výjazdov aj s mamou, a hoci nevedeli reč, podarilo sa im za ten krátky čas kúpiť dve krásne ikony, jednu drevenú aj s veľkým rámom a druhú maľovanú na skle. Okrem toho aj viacero kusov starej keramiky. V Burgase sme si potom s veľkým prekvapením pozreli 'vzácne zbierky ľudového umenia', kde mali vystavené podobné predmety možno aj horšej kvality. {SPLIT} Colníci na hraniciach boli veľmi prísni. Prekvapovalo ma to, veď sme všetci boli zo spriatelených krajín socialistického tábora. Bál som sa ich a krčil na zadnom sedadle, aby ma nevideli.  Náš karavan bol rozkladací, čo bolo nezvyčajné. Všetci colníci chceli vidieť ako to funguje, tak sme príves rozkladali a skladali na každej hranici - vraj 'diverzant, diverzant' - a tak sme dokazovali, že žiadneho diverzanta nevezieme. Ale keď sme ho už rozložili, colníci len mávli rukou a nenamáhali sa preskúmať vnútro. To bolo naše šťastie, lebo tam v náhradných pneumatikách ležala starožitná keramika a ikony. Hoci som bol malý, uvedomoval som si to nebezpečenstvo, ale otec asi nie. Bolo to už dávno po tejto ceste, keď zrazu začal vykladať aké sme mali šťastie, že tie veci boli celkom nezakryté a na očiach a nenašli ich.  {SPLIT} Otec bol postrach poisťovne. Mal na auto jednu z posledných poistiek bez spoluúčasti čo bohato využíval, lebo nebol dobrý šofér. Ako roky bežali, jeho jediný žigulík sa obnovoval ako nezmar. Jednoducho nestihol zhrdzavieť ani sa pokaziť, lebo v ňom neustále niečo bolo nabúrané a vymenené.  Mal už v poisťovni vybudovanú takú povesť, že keď sme sa vrátili z Bulharska domov, prišli nás páni z poisťovne osobne privítať až k nám do bytu. Pravda, prišli skôr nenápadne zisťovať, čo bude tá naša dovolenka poisťovňu stáť. Pamätám sa na ich nefalšovaný úžas, že to bude iba ten jeden škrabanec z Budapešti. Keď sa za nimi zavreli dvere, vedeli sme, že sme už definitívne doma.",2015-10-20 19:42:23,2015-11-29 19:49:41,palo4
186,179,palo4,OHISTORY,K,2,"(1976) Uško, Bohuško a kristiánky",palo4,"{IMAGE, 162, , 40%} {IMAGE, 163, , 40%} {IMAGE, 168, , 60%}",2015-10-20 19:43:40,2016-05-15 16:33:27,palo4
187,179,palo4,OHISTORY,K,2,(1977) Južná Morava a iné zámky,palo4,"{IMAGE, 165, , 60%} {IMAGE, 166, , 60%} {IMAGE, 80, , 60%}",2015-10-20 19:44:23,2016-05-15 16:20:24,palo4
188,179,palo4,OHISTORY,K,2,(1979) Hellov stroj,palo4,"{IMAGE, 167, , 60%} {IMAGE, 169, , 60%} {IMAGE, 170, , 60%} {IMAGE, 171, , 60%} {IMAGE, 172, , 60%} {IMAGE, 173, , 60%} {IMAGE, 174, , 60%} {IMAGE, 175, , 60%} {IMAGE, 176, , 60%}",2015-10-20 19:45:34,2016-05-15 17:52:40,palo4
189,179,palo4,OHISTORY,K,2,"(1981, 1983) Juhoslávia !",palo4,New item from ID 188,2015-10-20 19:47:20,2015-10-20 19:49:00,palo4
190,179,palo4,OHISTORY,K,2,(1985) 100 jarných kilometrov,palo4,New item from ID 189,2015-10-20 19:50:09,2015-10-20 19:50:34,palo4
191,179,palo4,OHISTORY,K,2,"(1985) Moje hlavné mesto, navždy",palo4,New item from ID 190,2015-10-20 19:51:22,2015-10-20 19:51:50,palo4
192,179,palo4,OHISTORY,K,2,(1985-1988) Ako sme sa stali dospelí,palo4,New item from ID 191,2015-10-20 19:53:19,2015-10-20 19:53:57,palo4
193,179,palo4,OHISTORY,K,2,(1988) Oslava pod šírym nebom,palo4,"{IMAGE, 24, , 30%, } {SPLIT} {IMAGE, 93, , 30%, right} {SPLIT} {IMAGE, 122, , 30%, right} {SPLIT} {IMAGE, 123, , 30%, right} {SPLIT} {IMAGE, 124, , 30%, right}",2015-10-20 19:55:15,2015-11-28 18:05:20,palo4
194,179,palo4,OHISTORY,K,2,(1989) Nežná,palo4,"{IMAGE, 90, , 98%, } {SPLIT} {IMAGE, 91, , 98%, } {SPLIT}",2015-10-20 19:56:36,2015-12-13 16:34:35,palo4
195,179,palo4,OHISTORY,K,2,(1990) Veľké nádeje,palo4,New item from ID 194,2015-10-20 19:57:42,2015-11-17 13:48:13,palo4
196,179,palo4,OHISTORY,K,2,"(1991) Stretká, krúžky, kluby...",palo4,New item from ID 195,2015-10-20 19:59:18,2015-10-20 19:59:41,palo4
197,179,palo4,OHISTORY,K,2,(1992) Búrky v nebi i v duši,palo4,New item from ID 196,2015-10-20 20:00:39,2015-10-20 20:01:00,palo4
198,179,palo4,OHISTORY,K,2,(1993) Rok zázrakov,palo4,New item from ID 197,2015-10-20 20:01:57,2015-10-20 20:02:12,palo4
199,179,palo4,OHISTORY,K,2,(1994) Stretnutie s Tolkienom,palo4,New item from ID 198,2015-10-20 20:03:14,2015-10-20 20:03:30,palo4
200,179,palo4,OHISTORY,K,2,(1994) Polia Elyzejské,palo4,New item from ID 199,2015-10-20 20:04:43,2015-10-20 20:05:00,palo4
201,179,palo4,OHISTORY,K,2,(1996) Posledný pred vojnou,palo4,New item from ID 200,2015-10-20 20:06:44,2015-10-20 20:07:30,palo4
202,179,palo4,OHISTORY,K,2,(1997) Čakanie,palo4,New item from ID 201,2015-10-20 20:08:06,2015-10-20 20:08:25,palo4
203,179,palo4,OHISTORY,K,2,(1998) Kryštof ?,palo4,New item from ID 202,2015-10-20 20:09:03,2015-10-20 20:11:44,palo4
204,179,palo4,OHISTORY,K,2,"(2000) Rabac, Tre Cime a vírus tisícročia",palo4,New item from ID 203,2015-10-20 20:13:30,2015-10-20 20:14:40,palo4
205,179,palo4,OHISTORY,K,2,(2001),palo4,New item from ID 204,2015-10-20 20:16:25,2015-10-20 20:17:10,palo4
206,179,palo4,OHISTORY,K,2,(2002) O vzťahoch a ľuďoch,palo4,New item from ID 205,2015-10-20 20:17:57,2015-10-20 20:18:42,palo4
207,179,palo4,OHISTORY,K,2,(2003) Konečne do oblakov !,palo4,New item from ID 206,2015-10-20 20:19:44,2015-10-20 20:20:09,palo4
208,179,palo4,OHISTORY,K,2,(2004) Otcovia,palo4,New item from ID 207,2015-10-20 20:21:13,2015-10-20 20:21:26,palo4
209,179,palo4,OHISTORY,K,2,(2005) Harry Potter,palo4,New item from ID 208,2015-10-20 20:22:45,2015-10-20 20:22:58,palo4
210,179,palo4,OHISTORY,K,2,(2005) Ujo Vašo,palo4,New item from ID 209,2015-10-20 20:23:54,2015-10-20 20:24:08,palo4
211,179,palo4,OHISTORY,K,2,(2006) Nájdi poklad,palo4,New item from ID 210,2015-10-20 20:25:08,2015-10-20 20:25:43,palo4
212,179,palo4,OHISTORY,K,2,"(2006, 2011) Odchádzania",palo4,New item from ID 210,2015-10-20 20:32:18,2015-10-20 20:32:40,palo4
213,128,eva,OHISTORY,A,2,(2015) Upokojenie,eva,"Toto nie je spomienka na dávne časy, toto je spomienka na môj včerajší deň. Sadla som si k televízoru ešte rozrušená z posledných dní plných správ o terorizme a rôznych vysvetlení príčin týchto udalostí. O terorizme v Paríži! V mysli sa mi vynára môj strach z minulých čias, či sa mi podarí ukončiť štúdium pre problémy rozdeleného sveta, keď hrozba atómovej vojny nám visela nad nami ako Damoklov meč. Pred očami mi defilujú udalosti z čias našej evakuácie pre blížiace sa Povstanie, a hrôzy pri prechode vojnovej fronty cez Zvolen. Pozerám na obrazovku. Mladí a krásni krasokorčuliari v zaujímavých kostýmoch predvádzajú vynikajúce športové výkony. Vyzerajú akoby od narodenia tieto pohyby boli pre nich úplná samozrejmosť. Nebadať na nich dlhé hodiny náročných tréningov, odriekania a potu. Vidieť sústredenie, plynulosť, uvoľnenie. Sebavedomí jednotlivci s vierou v seba.  Súhra dvojíc s vierou v partnera. A tá hudba. Umocňuje ladnosť, krásu. Podfarbuje rytmus. Znásobuje športový výkon. Občas neistota, chyba, hoci i pád. Akoby sa nič nestalo. Nádherná skladba pokračuje. Nadovšetko je krása tanečných dvojíc. Nezaostáva športový výkon. Zvýrazňuje  spoluprácu dvojice. Tu hudba upozorňuje na citový rozsah. Sledujem akrobatickú polohu tanečnice nad hlavou partnera. Temer sa nepodopierajú rukami. Plynulé zmeny polohy partnerky vo vzduchu a tanečník dokonca dvíha jednu nohu nad ľad. Aj hudba prezrádza upokojenie pri dokončení sekvencie. Tá hudba ešte vo mne doznieva. Nemyslím na nič iné, len na možnosti zážitkov z krásy a súhry. Už vnímam pokojne dnešný mimoriadny novembrový slnečný deň s neuveriteľnou teplotou 2Ostupňov Celzia. Áno, už som pokojná. Komu a čomu by pomohol môj nepokoj v tomto rozorvanom svete?     napísané 18.novembra 2015   22. marca 2016  ďalší teroristický útok v Bruseli. Čo ma dnes upokojí?",2015-11-18 15:44:13,2016-04-24 21:07:18,palo4
214,213,palo4,OHISTORY,A,3,Re: (2015) Upokojenie,palo4,"Babka v texte spomína 'včerajší deň.' Má na mysli útoky teroristov z IS v Paríži, kde zabili asi 130 ľudí a asi 100 ťažko zranili. Pred troma týždňami vyhodili do vzduchu ruské lietadlo s 224 ľuďmi na palube - nikto neprežil.  V Sýrii posledný rok zomreli stovky tisíc ľudí. Asi milión emigrantov prišlo počas poslednej letnej sezóny do Európy a my nevieme, čo s nimi. Práve sme vo vojne, ale kapela zatiaľ stále hraje.",2015-11-18 19:58:52,2015-11-18 20:03:36,palo4
215,0,palo4,GRAFORUM,A,0,GraFórum,palo4,Fórum na voľný čas pre malých aj veľkých grafomanov,2015-12-06 15:51:07,2015-12-06 15:51:07,palo4
217,215,marek,GRAFORUM,A,1,Marek,marek,Texty Mareka Horanského,2015-12-06 16:27:00,2015-12-06 16:27:30,marek
218,215,palo4,GRAFORUM,A,1,Paľko,palo4,Texty Pavla Horanského,2015-12-06 16:27:53,2015-12-06 16:28:20,palo4
220,0,palo4,SKMEFORUM,A,0,Fórum projektu Nebeská mechanika,michal,"Nebeská mechanika  Interaktívna simulácia  PROJEKTOVÁ PRÁCA  Michal Horanský  Konzultant: Marián Staňo  Škola pre mimoriadne nadané deti a Gymnázium, Teplická 7, Bratislava  BRATISLAVA 2016",2015-12-29 19:01:57,2016-03-05 17:32:59,michal
221,215,palo4,GRAFORUM,A,1,Michal,palo4,Texty Michala Horanského,2016-01-05 20:29:03,2017-02-14 12:36:12,michal
222,221,palo4,GRAFORUM,A,2,Lož (2016),michal,"Príbeh na motívy obrazu René Magritta: Na brehu mora boli dve pozorujúce jablká {IMAGE, 127, , 98%} {SPLIT} Jed. Ľudia sú jed. ľudia schovávajú svoj jed za masku pretvárky. Bol som znechutený. Závisť zaškatuľkujem do peknej pochvaly a pošlem po celom svete. No iba raním. Jedine raním. Včera (alebo to bolo už dávno?) som sa vybral do lesa so sekerou. Moje deti mrzli. Moja žena mrzla. Aj ja som mrzol... Žili sme na ostrove, veľmi malom (hoci človek mohol kráčať sedemkrát sedem týždňov priamo vpred a aj tak nedošiel na koniec). Preto som bol rád, keď som našiel strom. Rozohnal som sa sekerou a strom prehovoril: „Prosím, nezabíjaj ma...“ „Moja žena mrzne,“ povedal som. „Moje deti mrznú aj ja mrznem. Prečo si myslíš, že nemám právo, právo silnejšieho zabiť ťa?“ „Aj ja ukrývam život,“ zašepkal strom a ukázal mi svet za kôrou. Videl som, ako bytosti (nižšie bytosti?) žijú, žijú v kuklách (no na obdiv vystavujú svoje honosné sídla). „Áno,“ povedal som. Pustil som sekeru a odišiel som. Sekera vrástla do stromu. Nikdy z nej nevyrašila zeleň. Moje deti umrzli. Moja žena umrzla. Aj ja som umrzol.",2016-01-05 20:30:45,2017-08-20 17:34:17,michal
223,218,palo4,GRAFORUM,A,2,Postrehy,palo4,"Postrehy, úvahy... nielen o Bohu",2016-01-05 20:33:14,2016-01-05 20:34:21,palo4
224,223,palo4,GRAFORUM,K,3,Môj majster,palo4,.,2016-01-05 20:34:33,2016-01-05 20:35:13,palo4
225,270,palo4,FAQ,A,2,Nefunguje tlačítko 'Back' v prehliadači ?,palo4,"Projekt SIQO využíva, podobne ako niektoré iné zabezpečené stránky, šifrovaný prenos údajov a špecifický typ (POST) volania web servera. Toto nastavenie spôsobuje, že webový prehliadač generuje upozornenie pri stlačení tlačítka 'Back'/'Späť', ktoré nás chráni pred opätovným zaslaním údajov na server. Používajte preto, prosím, iba navigáciu na SIQO objektoch namiesto navigácie cez prehliadač.",2016-01-08 19:26:51,2016-05-15 09:10:31,SIQO
226,220,michal,SKMEFORUM,A,1,1. Úvod,michal,"Moja ročníková práca sa zaoberá problematikou pohybu nebeských telies. Mojím vlastným prínosom bude naprogramovanie stránky Sky Mechanics obsahujúcej simuláciu tejto problematiky - projekt SKME. V tejto ročníkovej práci sa Vám pokúsim priblížiť tri dôležité aspekty:  a) Stručná história času a priestoru - princíp pohybu nebeských telies  b) Matematika skrytá za nebeskou mechanikou - Newtonov vesmír  c) Ako sa programujú projekty ako SKME - online interaktívna simulácia  Konečným cieľom mojej ročníkovej práce bude pochopenie a popísanie prác Galilea, Kopernika, Newtona a iných. Nebudem sa snažiť popísať Einsteinovu relativistickú teóriu gravitácie - obmedzím sa na tradičnú fyziku.",2016-01-08 20:11:48,2016-04-05 18:54:02,michal
227,220,michal,SKMEFORUM,A,1,2. História,michal,"Oddávna sa ľudia pozerali na oblohu a hľadali nejaké všeobecné vysvetlenie, prečo je to tak, a nie inak. Časom sa formovali rôzne teórie, vedecké, nevedecké aj úplne šialené - no s postupujúcim zlepšením techniky - najmä pozorovacej aparatúry - ale aj matematického vybavenia sa postupne vytvoril ucelený obraz vesmíru. Nikto sa dovtedy nepýtal PREČO - a veda vznikla na zodpovedanie tejto otázky. No najprv sme museli pochopiť, AKO vlastne...",2016-01-08 20:12:31,2016-02-24 17:35:03,michal
228,220,michal,SKMEFORUM,A,1,3. Astrofyzika,michal,"V tejto kapitole sa Vám pokúsim priblížiť fungovanie nebeského tanca pomocou matematiky. Áno, pomocou matematiky, ktorú si na pomoc pri vysvetľovaní fungovania sveta ako prvý prizval sir Isaac Newton, a tým vlastne založil modernú vedu.",2016-01-08 20:12:56,2016-02-24 17:34:58,michal
229,220,michal,SKMEFORUM,A,1,4. Program,michal,V tejto kapitole sa Vám pokúsim priblížiť štruktúru projektu SKME.,2016-01-08 20:13:49,2016-02-24 17:35:10,michal
230,220,michal,SKMEFORUM,A,1,5. Záver,michal,"Čo som dokázal v tejto projektovej práci? V tejto projektovej práci som stručne popísal vývoj myslenia ľudstva v oblasti astrofyziky od čias Platóna až po Isaaca Newtona. Načrtol som spôsob merania vlastností nebeských telies v staroveku a vzťah cirkvi k vývoju vedy v rôznych časových obdobiach. Potom som vniesol čitateľa do problematiky Newtonowského vesmíru, vysvetlil som pôvodný význam všetkých troch Newtonových pohybových zákonov a gravitačného zákona, popísal som rovnicou správanie dvoch hmotných telies v nehomogénnom gravitačnom poli, popísal som jednoduché spôsoby rátania trajektórie telesa na kruhovej orbite okolo nehybného bodu (barycentra duálnej sústavy) a potom dôkazy pre zovšeobecnenú eliptickú trajektóriu, vysvetlil som podstatu základných manévrov používaných v celosvetovom vesmírnom programe, ako orbitálne manévre, Hohmannov transfer a circumlunárnu trajektóriu. Napokon som načrtol problematiku troch telies, zjednodušene popísal podstatu deterministického chaosu a z nej vyplývajúce fakty. Táto problematika je však dosť zložitá a úzko súvisí s neriešiteľnosťou niektorých diferenciálnych rovníc. Preto, ak sa chcete o tejto problematike dozvedieť viac, prečítajte si literatúru uvedenú v odkazoch na doplnkovú literatúru. Taktiež som načrtol spôsob programovania projektov podobných SKME, moje konkrétne technické riešenia a štruktúru a užívateľský návod pre stránku a simuláciu SKME.",2016-01-08 20:14:15,2016-04-08 17:02:50,michal
231,220,michal,SKMEFORUM,A,1,6. Resumé,michal,Resumé mojej projektovej práce.,2016-01-08 20:14:31,2016-04-06 18:28:12,michal
